Subject_Index,REM_Cycle_Index,Stage,Duration,Source
MNC513,MNC513_C4,5,30,MNC
MNC513,MNC513_C4,3,60,MNC
MNC513,MNC513_C4,4,30,MNC
MNC513,MNC513_C4,3,90,MNC
MNC513,MNC513_C4,5,60,MNC
MNC513,MNC513_C4,3,30,MNC
MNC513,MNC513_C4,5,30,MNC
MNC513,MNC513_C4,3,660,MNC
MNC513,MNC513_C5,1,1530,MNC
MNC513,MNC513_C5,5,120,MNC
MNC513,MNC513_C6,1,420,MNC
MNC513,MNC513_C6,5,420,MNC
MNC513,MNC513_C6,3,660,MNC
MNC513,MNC513_C6,5,60,MNC
MNC513,MNC513_C6,4,30,MNC
MNC513,MNC513_C6,3,30,MNC
MNC513,MNC513_C6,5,60,MNC
MNC513,MNC513_C6,3,630,MNC
MNC513,MNC513_C6,5,300,MNC
MNC513,MNC513_C6,3,30,MNC
MNC513,MNC513_C6,5,30,MNC
MNC513,MNC513_C6,3,1350,MNC
MNC513,MNC513_C6,5,60,MNC
MNC513,MNC513_C6,3,60,MNC
MNC513,MNC513_C6,5,60,MNC
MNC513,MNC513_C6,3,690,MNC
MNC514,MNC514_C1,1,1980,MNC
MNC514,MNC514_C1,4,30,MNC
MNC514,MNC514_C1,5,30,MNC
MNC514,MNC514_C1,4,30,MNC
MNC514,MNC514_C1,5,30,MNC
MNC514,MNC514_C1,4,60,MNC
MNC514,MNC514_C1,5,30,MNC
MNC514,MNC514_C1,4,30,MNC
MNC514,MNC514_C1,3,180,MNC
MNC514,MNC514_C1,4,120,MNC
MNC514,MNC514_C1,3,90,MNC
MNC514,MNC514_C1,5,60,MNC
MNC514,MNC514_C1,4,60,MNC
MNC514,MNC514_C1,3,30,MNC
MNC514,MNC514_C1,5,210,MNC
MNC514,MNC514_C1,3,30,MNC
MNC514,MNC514_C1,5,30,MNC
MNC514,MNC514_C1,3,30,MNC
MNC514,MNC514_C1,5,30,MNC
MNC514,MNC514_C1,4,60,MNC
MNC514,MNC514_C1,3,60,MNC
MNC514,MNC514_C1,4,30,MNC
MNC514,MNC514_C1,5,120,MNC
MNC514,MNC514_C1,4,30,MNC
MNC514,MNC514_C1,5,30,MNC
MNC514,MNC514_C1,4,30,MNC
MNC514,MNC514_C1,5,30,MNC
MNC514,MNC514_C1,4,60,MNC
MNC514,MNC514_C1,3,240,MNC
MNC514,MNC514_C1,5,30,MNC
MNC514,MNC514_C1,4,30,MNC
MNC514,MNC514_C1,3,30,MNC
MNC514,MNC514_C1,4,30,MNC
MNC514,MNC514_C1,3,60,MNC
MNC514,MNC514_C1,5,30,MNC
MNC514,MNC514_C1,3,90,MNC
MNC514,MNC514_C1,4,30,MNC
MNC514,MNC514_C1,5,30,MNC
MNC514,MNC514_C1,4,120,MNC
MNC514,MNC514_C1,5,30,MNC
MNC514,MNC514_C1,4,30,MNC
MNC514,MNC514_C1,5,30,MNC
MNC514,MNC514_C1,3,30,MNC
MNC514,MNC514_C1,4,30,MNC
MNC514,MNC514_C1,5,30,MNC
MNC514,MNC514_C1,3,30,MNC
MNC514,MNC514_C1,4,30,MNC
MNC514,MNC514_C1,3,60,MNC
MNC514,MNC514_C1,5,30,MNC
MNC514,MNC514_C1,4,90,MNC
MNC514,MNC514_C1,5,60,MNC
MNC514,MNC514_C1,4,30,MNC
MNC514,MNC514_C1,3,60,MNC
MNC514,MNC514_C1,5,30,MNC
MNC514,MNC514_C1,3,30,MNC
MNC514,MNC514_C1,5,30,MNC
MNC514,MNC514_C1,4,60,MNC
MNC514,MNC514_C1,5,30,MNC
MNC514,MNC514_C1,3,840,MNC
MNC514,MNC514_C1,2,60,MNC
MNC514,MNC514_C1,3,30,MNC
MNC514,MNC514_C1,2,30,MNC
MNC514,MNC514_C1,3,270,MNC
MNC514,MNC514_C1,2,30,MNC
MNC514,MNC514_C1,3,450,MNC
MNC514,MNC514_C1,2,60,MNC
MNC514,MNC514_C1,3,2190,MNC
MNC514,MNC514_C1,5,30,MNC
MNC514,MNC514_C1,4,30,MNC
MNC514,MNC514_C1,3,120,MNC
MNC514,MNC514_C1,5,120,MNC
MNC514,MNC514_C1,4,60,MNC
MNC514,MNC514_C1,5,30,MNC
MNC514,MNC514_C1,4,120,MNC
MNC514,MNC514_C1,3,90,MNC
MNC514,MNC514_C1,5,30,MNC
MNC514,MNC514_C1,4,60,MNC
MNC514,MNC514_C1,3,60,MNC
MNC514,MNC514_C1,4,60,MNC
MNC514,MNC514_C1,5,30,MNC
MNC514,MNC514_C1,3,30,MNC
MNC514,MNC514_C1,4,30,MNC
MNC514,MNC514_C1,3,120,MNC
MNC514,MNC514_C1,4,30,MNC
MNC514,MNC514_C1,3,30,MNC
MNC514,MNC514_C1,4,30,MNC
MNC514,MNC514_C1,3,60,MNC
MNC514,MNC514_C1,5,30,MNC
MNC514,MNC514_C1,3,90,MNC
MNC514,MNC514_C1,5,150,MNC
MNC514,MNC514_C1,3,60,MNC
MNC514,MNC514_C1,5,30,MNC
MNC514,MNC514_C1,3,120,MNC
MNC514,MNC514_C1,5,30,MNC
MNC514,MNC514_C1,4,30,MNC
MNC514,MNC514_C1,3,180,MNC
MNC514,MNC514_C1,5,150,MNC
MNC514,MNC514_C1,3,30,MNC
MNC514,MNC514_C1,5,30,MNC
MNC514,MNC514_C1,3,30,MNC
MNC514,MNC514_C1,4,30,MNC
MNC514,MNC514_C1,3,60,MNC
MNC514,MNC514_C1,5,30,MNC
MNC514,MNC514_C1,3,30,MNC
MNC514,MNC514_C1,4,30,MNC
MNC514,MNC514_C1,3,90,MNC
MNC514,MNC514_C1,5,30,MNC
MNC514,MNC514_C1,3,60,MNC
MNC514,MNC514_C1,5,1680,MNC
MNC514,MNC514_C1,4,30,MNC
MNC514,MNC514_C1,5,120,MNC
MNC514,MNC514_C1,4,30,MNC
MNC514,MNC514_C1,5,60,MNC
MNC514,MNC514_C1,4,30,MNC
MNC514,MNC514_C1,5,30,MNC
MNC514,MNC514_C1,4,60,MNC
MNC514,MNC514_C1,5,30,MNC
MNC514,MNC514_C1,4,30,MNC
MNC514,MNC514_C1,5,30,MNC
MNC514,MNC514_C1,3,30,MNC
MNC514,MNC514_C1,4,30,MNC
MNC514,MNC514_C1,3,30,MNC
MNC514,MNC514_C1,5,30,MNC
MNC514,MNC514_C1,4,30,MNC
MNC514,MNC514_C1,5,60,MNC
MNC514,MNC514_C1,4,30,MNC
MNC514,MNC514_C1,5,30,MNC
MNC514,MNC514_C1,4,90,MNC
MNC514,MNC514_C1,5,30,MNC
MNC514,MNC514_C1,4,60,MNC
MNC514,MNC514_C1,3,60,MNC
MNC514,MNC514_C1,5,30,MNC
MNC514,MNC514_C1,3,30,MNC
MNC514,MNC514_C1,4,30,MNC
MNC514,MNC514_C1,3,210,MNC
MNC514,MNC514_C1,4,30,MNC
MNC514,MNC514_C1,3,300,MNC
MNC514,MNC514_C1,5,180,MNC
MNC514,MNC514_C1,3,60,MNC
MNC514,MNC514_C1,5,30,MNC
MNC514,MNC514_C1,3,30,MNC
MNC514,MNC514_C1,4,30,MNC
MNC514,MNC514_C1,3,2040,MNC
MNC514,MNC514_C2,1,450,MNC
MNC514,MNC514_C2,5,1380,MNC
MNC514,MNC514_C2,4,30,MNC
MNC514,MNC514_C2,5,690,MNC
MNC514,MNC514_C2,4,30,MNC
MNC514,MNC514_C2,5,60,MNC
MNC514,MNC514_C2,4,30,MNC
MNC514,MNC514_C2,5,60,MNC
MNC514,MNC514_C2,4,30,MNC
MNC514,MNC514_C2,5,510,MNC
MNC514,MNC514_C2,0,150,MNC
MNC515,MNC515_C1,1,540,MNC
MNC515,MNC515_C1,4,240,MNC
MNC515,MNC515_C1,3,180,MNC
MNC515,MNC515_C1,4,180,MNC
MNC515,MNC515_C1,3,1770,MNC
MNC515,MNC515_C1,5,60,MNC
MNC515,MNC515_C1,4,90,MNC
MNC515,MNC515_C1,5,30,MNC
MNC515,MNC515_C1,4,60,MNC
MNC515,MNC515_C1,5,30,MNC
MNC515,MNC515_C1,4,120,MNC
MNC515,MNC515_C1,3,150,MNC
MNC515,MNC515_C1,5,30,MNC
MNC515,MNC515_C1,4,30,MNC
MNC515,MNC515_C1,5,30,MNC
MNC515,MNC515_C1,4,390,MNC
MNC515,MNC515_C1,3,330,MNC
MNC515,MNC515_C1,4,30,MNC
MNC515,MNC515_C1,3,2250,MNC
MNC515,MNC515_C1,5,30,MNC
MNC515,MNC515_C1,4,60,MNC
MNC515,MNC515_C1,3,240,MNC
MNC515,MNC515_C2,1,1320,MNC
MNC515,MNC515_C2,5,30,MNC
MNC515,MNC515_C2,4,150,MNC
MNC515,MNC515_C3,1,1230,MNC
MNC515,MNC515_C3,4,150,MNC
MNC515,MNC515_C3,5,30,MNC
MNC515,MNC515_C3,4,30,MNC
MNC515,MNC515_C4,1,390,MNC
MNC515,MNC515_C4,5,60,MNC
MNC515,MNC515_C4,4,120,MNC
MNC515,MNC515_C4,3,3420,MNC
MNC515,MNC515_C5,1,660,MNC
MNC515,MNC515_C5,5,30,MNC
MNC515,MNC515_C5,4,270,MNC
MNC515,MNC515_C5,3,30,MNC
MNC515,MNC515_C5,5,60,MNC
MNC515,MNC515_C5,4,90,MNC
MNC515,MNC515_C5,3,120,MNC
MNC515,MNC515_C5,5,30,MNC
MNC515,MNC515_C5,4,60,MNC
MNC515,MNC515_C5,3,150,MNC
MNC515,MNC515_C5,5,540,MNC
MNC515,MNC515_C5,0,30,MNC
MNC516,MNC516_C1,1,30,MNC
MNC516,MNC516_C1,5,30,MNC
MNC516,MNC516_C1,3,30,MNC
MNC516,MNC516_C1,5,30,MNC
MNC516,MNC516_C2,1,90,MNC
MNC516,MNC516_C2,5,60,MNC
MNC516,MNC516_C3,1,90,MNC
MNC516,MNC516_C3,5,30,MNC
MNC516,MNC516_C4,1,120,MNC
MNC516,MNC516_C4,5,30,MNC
MNC516,MNC516_C5,1,30,MNC
MNC516,MNC516_C5,5,30,MNC
MNC516,MNC516_C5,3,30,MNC
MNC516,MNC516_C6,1,210,MNC
MNC516,MNC516_C6,5,150,MNC
MNC516,MNC516_C7,1,60,MNC
MNC516,MNC516_C7,5,150,MNC
MNC516,MNC516_C7,3,30,MNC
MNC516,MNC516_C7,5,90,MNC
MNC516,MNC516_C7,3,30,MNC
MNC516,MNC516_C7,5,60,MNC
MNC516,MNC516_C7,3,120,MNC
MNC516,MNC516_C7,5,30,MNC
MNC516,MNC516_C7,3,60,MNC
MNC516,MNC516_C7,5,30,MNC
MNC516,MNC516_C7,3,30,MNC
MNC516,MNC516_C7,5,30,MNC
MNC516,MNC516_C7,3,90,MNC
MNC516,MNC516_C7,5,30,MNC
MNC516,MNC516_C7,3,30,MNC
MNC516,MNC516_C7,5,90,MNC
MNC516,MNC516_C7,3,90,MNC
MNC516,MNC516_C7,5,30,MNC
MNC516,MNC516_C7,3,60,MNC
MNC516,MNC516_C7,5,90,MNC
MNC516,MNC516_C7,3,60,MNC
MNC516,MNC516_C7,5,30,MNC
MNC516,MNC516_C7,3,60,MNC
MNC516,MNC516_C7,5,60,MNC
MNC516,MNC516_C7,3,30,MNC
MNC516,MNC516_C7,5,60,MNC
MNC516,MNC516_C7,3,30,MNC
MNC516,MNC516_C7,5,60,MNC
MNC516,MNC516_C7,3,30,MNC
MNC516,MNC516_C7,5,150,MNC
MNC516,MNC516_C7,3,60,MNC
MNC516,MNC516_C7,5,210,MNC
MNC516,MNC516_C7,3,30,MNC
MNC516,MNC516_C7,5,120,MNC
MNC516,MNC516_C7,3,60,MNC
MNC516,MNC516_C7,5,60,MNC
MNC516,MNC516_C7,3,120,MNC
MNC516,MNC516_C7,5,30,MNC
MNC516,MNC516_C7,3,1890,MNC
MNC516,MNC516_C7,5,1230,MNC
MNC516,MNC516_C7,3,120,MNC
MNC516,MNC516_C7,5,30,MNC
MNC516,MNC516_C7,3,30,MNC
MNC516,MNC516_C7,5,360,MNC
MNC516,MNC516_C7,3,300,MNC
MNC516,MNC516_C8,1,30,MNC
MNC516,MNC516_C8,5,330,MNC
MNC516,MNC516_C8,3,510,MNC
MNC516,MNC516_C8,5,30,MNC
MNC516,MNC516_C8,3,30,MNC
MNC516,MNC516_C8,5,90,MNC
MNC516,MNC516_C8,3,60,MNC
MNC516,MNC516_C8,5,30,MNC
MNC516,MNC516_C8,3,60,MNC
MNC516,MNC516_C8,5,180,MNC
MNC516,MNC516_C8,3,90,MNC
MNC516,MNC516_C8,5,30,MNC
MNC516,MNC516_C8,3,60,MNC
MNC516,MNC516_C8,5,30,MNC
MNC516,MNC516_C8,3,60,MNC
MNC516,MNC516_C8,5,30,MNC
MNC516,MNC516_C8,3,90,MNC
MNC516,MNC516_C8,5,60,MNC
MNC516,MNC516_C8,3,30,MNC
MNC516,MNC516_C8,5,120,MNC
MNC516,MNC516_C8,3,90,MNC
MNC516,MNC516_C8,5,90,MNC
MNC516,MNC516_C8,0,30,MNC
MNC516,MNC516_C8,5,30,MNC
MNC516,MNC516_C8,0,120,MNC
MNC517,MNC517_C1,1,750,MNC
MNC517,MNC517_C1,3,600,MNC
MNC517,MNC517_C1,5,30,MNC
MNC517,MNC517_C1,3,870,MNC
MNC517,MNC517_C1,2,630,MNC
MNC517,MNC517_C1,5,30,MNC
MNC517,MNC517_C1,3,480,MNC
MNC517,MNC517_C1,2,30,MNC
MNC517,MNC517_C1,3,180,MNC
MNC517,MNC517_C1,5,30,MNC
MNC517,MNC517_C1,3,1500,MNC
MNC517,MNC517_C1,2,360,MNC
MNC517,MNC517_C1,5,30,MNC
MNC517,MNC517_C1,3,300,MNC
MNC517,MNC517_C2,1,30,MNC
MNC517,MNC517_C2,4,30,MNC
MNC517,MNC517_C3,1,300,MNC
MNC517,MNC517_C3,4,30,MNC
MNC517,MNC517_C4,1,750,MNC
MNC517,MNC517_C4,5,30,MNC
MNC517,MNC517_C4,4,60,MNC
MNC517,MNC517_C4,3,1680,MNC
MNC517,MNC517_C4,5,30,MNC
MNC517,MNC517_C4,3,1260,MNC
MNC517,MNC517_C4,5,30,MNC
MNC517,MNC517_C4,4,30,MNC
MNC517,MNC517_C4,3,420,MNC
MNC517,MNC517_C5,1,480,MNC
MNC517,MNC517_C5,5,30,MNC
MNC517,MNC517_C5,4,60,MNC
MNC517,MNC517_C5,3,2100,MNC
MNC517,MNC517_C5,5,30,MNC
MNC517,MNC517_C5,3,360,MNC
MNC517,MNC517_C6,1,60,MNC
MNC517,MNC517_C6,4,30,MNC
MNC517,MNC517_C7,1,630,MNC
MNC517,MNC517_C7,4,30,MNC
MNC517,MNC517_C8,1,240,MNC
MNC517,MNC517_C8,4,60,MNC
MNC517,MNC517_C9,1,510,MNC
MNC517,MNC517_C9,5,30,MNC
MNC517,MNC517_C9,4,30,MNC
MNC517,MNC517_C10,1,360,MNC
MNC517,MNC517_C10,4,30,MNC
MNC517,MNC517_C10,3,450,MNC
MNC517,MNC517_C10,5,30,MNC
MNC517,MNC517_C10,4,30,MNC
MNC517,MNC517_C10,3,2460,MNC
MNC517,MNC517_C10,5,30,MNC
MNC517,MNC517_C10,4,30,MNC
MNC517,MNC517_C10,3,30,MNC
MNC517,MNC517_C10,5,30,MNC
MNC517,MNC517_C10,4,30,MNC
MNC517,MNC517_C10,3,240,MNC
MNC517,MNC517_C11,1,30,MNC
MNC517,MNC517_C11,5,30,MNC
MNC517,MNC517_C11,4,30,MNC
MNC517,MNC517_C12,1,90,MNC
MNC517,MNC517_C12,4,30,MNC
MNC517,MNC517_C13,1,270,MNC
MNC517,MNC517_C13,5,30,MNC
MNC517,MNC517_C14,1,330,MNC
MNC517,MNC517_C14,5,450,MNC
MNC517,MNC517_C14,4,210,MNC
MNC517,MNC517_C14,5,150,MNC
MNC517,MNC517_C14,4,30,MNC
MNC517,MNC517_C14,5,180,MNC
MNC517,MNC517_C14,4,30,MNC
MNC517,MNC517_C14,5,120,MNC
MNC517,MNC517_C14,4,390,MNC
MNC517,MNC517_C14,3,780,MNC
MNC517,MNC517_C15,1,60,MNC
MNC517,MNC517_C15,5,30,MNC
MNC517,MNC517_C15,4,60,MNC
MNC517,MNC517_C16,1,630,MNC
MNC517,MNC517_C16,4,30,MNC
MNC517,MNC517_C17,1,330,MNC
MNC517,MNC517_C17,5,30,MNC
MNC517,MNC517_C17,4,30,MNC
MNC517,MNC517_C18,1,330,MNC
MNC517,MNC517_C18,4,30,MNC
MNC517,MNC517_C19,1,60,MNC
MNC517,MNC517_C19,4,30,MNC
MNC517,MNC517_C19,3,30,MNC
MNC517,MNC517_C20,1,330,MNC
MNC517,MNC517_C20,4,30,MNC
MNC517,MNC517_C20,3,1650,MNC
MNC517,MNC517_C20,5,30,MNC
MNC517,MNC517_C20,3,300,MNC
MNC517,MNC517_C20,4,30,MNC
MNC517,MNC517_C20,3,30,MNC
MNC517,MNC517_C20,5,570,MNC
MNC518,MNC518_C1,1,90,MNC
MNC518,MNC518_C1,4,90,MNC
MNC518,MNC518_C2,1,150,MNC
MNC518,MNC518_C2,4,30,MNC
MNC518,MNC518_C3,1,30,MNC
MNC518,MNC518_C3,4,30,MNC
MNC518,MNC518_C4,1,180,MNC
MNC518,MNC518_C4,3,120,MNC
MNC518,MNC518_C5,1,270,MNC
MNC518,MNC518_C5,4,30,MNC
MNC518,MNC518_C5,3,30,MNC
MNC518,MNC518_C5,4,30,MNC
MNC518,MNC518_C5,3,1110,MNC
MNC518,MNC518_C5,5,150,MNC
MNC518,MNC518_C5,4,30,MNC
MNC518,MNC518_C5,5,30,MNC
MNC518,MNC518_C5,3,2070,MNC
MNC518,MNC518_C5,2,30,MNC
MNC518,MNC518_C5,3,90,MNC
MNC518,MNC518_C5,2,120,MNC
MNC518,MNC518_C5,3,30,MNC
MNC518,MNC518_C5,2,450,MNC
MNC518,MNC518_C5,5,1140,MNC
MNC518,MNC518_C5,4,180,MNC
MNC518,MNC518_C5,3,270,MNC
MNC518,MNC518_C6,1,420,MNC
MNC518,MNC518_C6,5,30,MNC
MNC518,MNC518_C7,1,900,MNC
MNC518,MNC518_C7,4,30,MNC
MNC518,MNC518_C8,1,960,MNC
MNC518,MNC518_C8,3,90,MNC
MNC518,MNC518_C8,5,30,MNC
MNC518,MNC518_C8,4,90,MNC
MNC518,MNC518_C8,3,2250,MNC
MNC518,MNC518_C8,5,30,MNC
MNC518,MNC518_C8,3,450,MNC
MNC518,MNC518_C8,5,330,MNC
MNC518,MNC518_C8,4,60,MNC
MNC518,MNC518_C8,5,30,MNC
MNC518,MNC518_C8,4,90,MNC
MNC518,MNC518_C8,3,180,MNC
MNC518,MNC518_C9,1,120,MNC
MNC518,MNC518_C9,5,30,MNC
MNC518,MNC518_C10,1,240,MNC
MNC518,MNC518_C10,5,30,MNC
MNC518,MNC518_C10,4,30,MNC
MNC518,MNC518_C11,1,30,MNC
MNC518,MNC518_C11,5,30,MNC
MNC519,MNC519_C1,1,60,MNC
MNC519,MNC519_C1,5,30,MNC
MNC519,MNC519_C2,1,300,MNC
MNC519,MNC519_C2,5,90,MNC
MNC519,MNC519_C3,1,360,MNC
MNC519,MNC519_C3,5,60,MNC
MNC519,MNC519_C4,1,210,MNC
MNC519,MNC519_C4,5,60,MNC
MNC519,MNC519_C5,1,870,MNC
MNC519,MNC519_C5,3,390,MNC
MNC519,MNC519_C5,0,30,MNC
MNC519,MNC519_C5,2,1710,MNC
MNC519,MNC519_C5,5,120,MNC
MNC519,MNC519_C5,4,30,MNC
MNC519,MNC519_C5,5,840,MNC
MNC519,MNC519_C5,3,30,MNC
MNC519,MNC519_C5,5,90,MNC
MNC519,MNC519_C5,4,30,MNC
MNC519,MNC519_C5,3,30,MNC
MNC519,MNC519_C5,5,270,MNC
MNC519,MNC519_C5,4,30,MNC
MNC519,MNC519_C5,5,90,MNC
MNC519,MNC519_C5,4,30,MNC
MNC519,MNC519_C5,3,60,MNC
MNC519,MNC519_C5,4,90,MNC
MNC519,MNC519_C5,5,240,MNC
MNC519,MNC519_C5,4,30,MNC
MNC519,MNC519_C5,5,60,MNC
MNC519,MNC519_C5,3,210,MNC
MNC519,MNC519_C5,5,60,MNC
MNC519,MNC519_C5,3,210,MNC
MNC519,MNC519_C5,5,150,MNC
MNC519,MNC519_C5,3,90,MNC
MNC519,MNC519_C5,5,90,MNC
MNC519,MNC519_C5,3,30,MNC
MNC519,MNC519_C5,5,210,MNC
MNC519,MNC519_C5,4,30,MNC
MNC519,MNC519_C5,5,90,MNC
MNC519,MNC519_C5,4,30,MNC
MNC519,MNC519_C5,5,120,MNC
MNC519,MNC519_C5,3,330,MNC
MNC519,MNC519_C5,5,60,MNC
MNC519,MNC519_C5,3,240,MNC
MNC519,MNC519_C5,5,750,MNC
MNC519,MNC519_C5,3,690,MNC
MNC519,MNC519_C5,5,90,MNC
MNC519,MNC519_C5,3,510,MNC
MNC519,MNC519_C5,5,90,MNC
MNC519,MNC519_C5,3,450,MNC
MNC519,MNC519_C5,5,210,MNC
MNC519,MNC519_C5,3,720,MNC
MNC519,MNC519_C6,1,300,MNC
MNC519,MNC519_C6,5,30,MNC
MNC519,MNC519_C7,1,1230,MNC
MNC519,MNC519_C7,5,30,MNC
MNC519,MNC519_C8,1,330,MNC
MNC519,MNC519_C8,5,30,MNC
MNC519,MNC519_C9,1,450,MNC
MNC519,MNC519_C9,5,60,MNC
MNC519,MNC519_C10,1,420,MNC
MNC519,MNC519_C10,3,330,MNC
MNC519,MNC519_C10,5,1200,MNC
MNC519,MNC519_C10,3,750,MNC
MNC519,MNC519_C10,5,1470,MNC
MNC519,MNC519_C10,4,90,MNC
MNC519,MNC519_C10,3,360,MNC
MNC519,MNC519_C10,5,60,MNC
MNC519,MNC519_C10,4,30,MNC
MNC519,MNC519_C10,3,1110,MNC
MNC519,MNC519_C11,1,600,MNC
MNC519,MNC519_C11,5,30,MNC
MNC519,MNC519_C12,1,150,MNC
MNC519,MNC519_C12,5,90,MNC
MNC519,MNC519_C13,1,990,MNC
MNC519,MNC519_C13,3,150,MNC
MNC519,MNC519_C14,1,30,MNC
MNC519,MNC519_C14,5,90,MNC
MNC519,MNC519_C14,3,30,MNC
MNC519,MNC519_C15,1,150,MNC
MNC519,MNC519_C15,5,30,MNC
MNC519,MNC519_C16,1,210,MNC
MNC519,MNC519_C16,5,240,MNC
MNC519,MNC519_C16,3,180,MNC
MNC519,MNC519_C16,5,510,MNC
MNC519,MNC519_C16,3,870,MNC
MNC519,MNC519_C16,5,30,MNC
MNC519,MNC519_C16,4,30,MNC
MNC519,MNC519_C16,3,30,MNC
MNC519,MNC519_C16,4,30,MNC
MNC519,MNC519_C16,3,30,MNC
MNC519,MNC519_C16,5,30,MNC
MNC519,MNC519_C16,3,60,MNC
MNC519,MNC519_C16,5,60,MNC
MNC519,MNC519_C16,3,30,MNC
MNC519,MNC519_C16,5,30,MNC
MNC519,MNC519_C16,4,30,MNC
MNC519,MNC519_C16,3,30,MNC
MNC519,MNC519_C16,5,390,MNC
MNC519,MNC519_C16,3,210,MNC
MNC519,MNC519_C16,0,60,MNC
MNC520,MNC520_C1,1,270,MNC
MNC520,MNC520_C1,5,60,MNC
MNC520,MNC520_C2,1,900,MNC
MNC520,MNC520_C2,3,1770,MNC
MNC520,MNC520_C2,5,120,MNC
MNC520,MNC520_C2,3,990,MNC
MNC520,MNC520_C2,5,180,MNC
MNC520,MNC520_C2,3,600,MNC
MNC520,MNC520_C2,5,30,MNC
MNC520,MNC520_C2,3,150,MNC
MNC520,MNC520_C2,5,30,MNC
MNC520,MNC520_C2,4,30,MNC
MNC520,MNC520_C2,3,30,MNC
MNC520,MNC520_C2,5,120,MNC
MNC520,MNC520_C2,3,390,MNC
MNC520,MNC520_C3,1,720,MNC
MNC520,MNC520_C3,5,60,MNC
MNC520,MNC520_C3,3,660,MNC
MNC520,MNC520_C3,5,90,MNC
MNC520,MNC520_C3,3,210,MNC
MNC520,MNC520_C3,5,30,MNC
MNC520,MNC520_C3,3,720,MNC
MNC520,MNC520_C3,5,90,MNC
MNC520,MNC520_C3,3,1050,MNC
MNC520,MNC520_C3,5,30,MNC
MNC520,MNC520_C3,3,1290,MNC
MNC520,MNC520_C3,5,90,MNC
MNC520,MNC520_C3,3,330,MNC
MNC520,MNC520_C3,5,60,MNC
MNC520,MNC520_C3,3,90,MNC
MNC520,MNC520_C4,1,480,MNC
MNC520,MNC520_C4,5,60,MNC
MNC520,MNC520_C5,1,720,MNC
MNC520,MNC520_C5,5,90,MNC
MNC520,MNC520_C5,3,1530,MNC
MNC520,MNC520_C5,5,90,MNC
MNC520,MNC520_C5,3,3360,MNC
MNC520,MNC520_C6,1,90,MNC
MNC520,MNC520_C6,5,30,MNC
MNC520,MNC520_C7,1,450,MNC
MNC520,MNC520_C7,5,60,MNC
MNC520,MNC520_C7,3,30,MNC
MNC520,MNC520_C7,5,150,MNC
MNC520,MNC520_C7,4,90,MNC
MNC520,MNC520_C7,3,510,MNC
MNC520,MNC520_C7,5,60,MNC
MNC520,MNC520_C7,3,420,MNC
MNC520,MNC520_C7,0,30,MNC
MNC521,MNC521_C1,1,60,MNC
MNC521,MNC521_C1,5,30,MNC
MNC521,MNC521_C2,1,240,MNC
MNC521,MNC521_C2,5,30,MNC
MNC521,MNC521_C2,4,30,MNC
MNC521,MNC521_C3,1,60,MNC
MNC521,MNC521_C3,5,60,MNC
MNC521,MNC521_C3,4,30,MNC
MNC521,MNC521_C4,1,90,MNC
MNC521,MNC521_C4,5,30,MNC
MNC521,MNC521_C5,1,720,MNC
MNC521,MNC521_C5,4,150,MNC
MNC521,MNC521_C5,3,90,MNC
MNC521,MNC521_C5,4,30,MNC
MNC521,MNC521_C5,3,510,MNC
MNC521,MNC521_C5,2,30,MNC
MNC521,MNC521_C5,3,30,MNC
MNC521,MNC521_C5,2,30,MNC
MNC521,MNC521_C5,3,60,MNC
MNC521,MNC521_C5,2,270,MNC
MNC521,MNC521_C5,5,30,MNC
MNC521,MNC521_C5,4,30,MNC
MNC521,MNC521_C5,3,90,MNC
MNC521,MNC521_C5,4,30,MNC
MNC521,MNC521_C5,3,180,MNC
MNC521,MNC521_C5,2,750,MNC
MNC521,MNC521_C5,3,30,MNC
MNC521,MNC521_C5,2,180,MNC
MNC521,MNC521_C5,3,90,MNC
MNC521,MNC521_C5,2,30,MNC
MNC521,MNC521_C5,3,330,MNC
MNC521,MNC521_C5,2,30,MNC
MNC521,MNC521_C5,3,360,MNC
MNC521,MNC521_C5,5,210,MNC
MNC521,MNC521_C5,4,30,MNC
MNC521,MNC521_C5,3,120,MNC
MNC521,MNC521_C5,5,30,MNC
MNC521,MNC521_C5,4,120,MNC
MNC521,MNC521_C5,3,300,MNC
MNC521,MNC521_C5,5,30,MNC
MNC521,MNC521_C5,3,150,MNC
MNC521,MNC521_C5,4,30,MNC
MNC521,MNC521_C5,3,660,MNC
MNC521,MNC521_C5,5,30,MNC
MNC521,MNC521_C5,4,30,MNC
MNC521,MNC521_C5,3,240,MNC
MNC521,MNC521_C5,4,60,MNC
MNC521,MNC521_C5,3,30,MNC
MNC521,MNC521_C5,4,30,MNC
MNC521,MNC521_C5,3,30,MNC
MNC521,MNC521_C5,4,90,MNC
MNC521,MNC521_C5,5,30,MNC
MNC521,MNC521_C5,4,30,MNC
MNC521,MNC521_C5,3,90,MNC
MNC521,MNC521_C5,5,30,MNC
MNC521,MNC521_C5,4,30,MNC
MNC521,MNC521_C5,5,60,MNC
MNC521,MNC521_C5,4,30,MNC
MNC521,MNC521_C5,3,240,MNC
MNC521,MNC521_C5,5,30,MNC
MNC521,MNC521_C5,4,60,MNC
MNC521,MNC521_C5,3,330,MNC
MNC521,MNC521_C5,5,30,MNC
MNC521,MNC521_C5,4,60,MNC
MNC521,MNC521_C5,3,660,MNC
